"","iphone","iphonedisunc","iphonedisneg","iphoneperpos","iphonedispos","iphonecampos","iphonecamunc","iphoneperneg","iphoneperunc","iphonesentiment.1","iphonesentiment"
"20122",0,0,0,0,0,0,0,0,0,"0","1"
"20123",0,0,1,0,0,0,0,0,0,"0","1"
"20124",0,0,0,0,1,0,0,0,0,"0","1"
"20125",0,0,0,0,0,0,0,0,0,"0","1"
"20126",0,0,0,0,0,0,0,0,0,"0","1"
"20127",0,0,0,0,1,0,0,0,0,"0","1"
"20128",0,0,3,0,0,4,4,0,0,"0","1"
"20129",0,0,0,1,0,0,0,0,0,"0","1"
"20130",0,0,0,3,0,6,6,0,0,"0","1"
"20131",0,0,0,0,0,0,0,0,0,"0","1"
"20132",0,0,0,0,0,0,0,0,0,"0","1"
"20133",0,0,0,0,0,0,0,0,0,"0","1"
"20134",0,0,0,5,0,6,6,0,0,"0","1"
"20135",1,3,0,0,3,0,0,0,7,"5","6"
"20136",0,0,0,0,0,0,0,0,0,"0","1"
"20137",0,0,0,0,0,0,0,0,0,"0","1"
"20138",0,0,0,0,0,0,0,0,0,"0","1"
"20139",0,0,3,0,0,0,0,0,0,"0","1"
"20140",0,0,0,0,0,0,0,0,0,"0","1"
"20141",1,0,0,0,0,0,0,0,1,"5","6"
"20142",2,0,0,0,0,0,0,0,0,"5","6"
"20143",1,0,0,0,0,0,0,0,0,"5","6"
"20144",0,0,0,0,0,0,0,0,0,"0","1"
"20145",0,0,0,0,0,0,0,0,0,"0","1"
"20146",1,14,0,0,0,0,0,0,0,"3","4"
"20147",0,0,1,0,0,2,0,0,0,"0","1"
"20148",2,3,0,0,3,0,0,0,0,"5","6"
"20149",0,0,0,0,0,0,0,0,0,"0","1"
"20150",1,0,0,0,0,0,0,0,0,"5","6"
"20151",1,0,0,0,2,0,0,0,2,"5","6"
"20152",0,0,9,0,0,0,0,0,1,"0","1"
"20153",0,0,0,0,0,0,0,0,0,"0","1"
"20154",0,0,0,0,0,0,0,0,0,"0","1"
"20155",1,0,0,0,0,0,0,0,0,"5","6"
"20156",2,2,0,0,0,0,0,0,0,"3","4"
"20157",1,0,0,0,0,0,0,0,0,"5","6"
"20158",0,0,0,0,0,0,0,0,0,"0","1"
"20159",0,0,0,1,0,0,0,0,0,"0","1"
"20160",1,16,0,0,0,0,0,0,0,"3","4"
"20161",0,0,0,0,0,0,0,0,0,"0","1"
"20162",0,0,1,0,0,0,0,0,0,"0","1"
"20163",0,0,0,0,0,0,0,0,0,"0","1"
"20164",0,0,1,0,0,0,0,0,0,"0","1"
"20165",0,0,0,5,0,0,0,0,0,"0","1"
"20166",0,0,0,0,0,0,0,1,0,"0","1"
"20167",0,0,0,0,2,0,0,0,2,"0","1"
"20168",0,0,0,0,0,0,0,1,0,"0","1"
"20169",1,0,0,0,0,0,0,0,0,"5","6"
"20170",0,0,3,0,0,2,2,0,0,"0","1"
"20171",0,0,3,1,0,1,1,0,0,"0","1"
"20172",1,2,0,0,5,0,0,0,0,"3","4"
"20173",0,0,1,0,0,0,0,0,0,"0","1"
"20174",0,0,0,0,0,0,0,0,0,"0","1"
"20175",0,0,0,0,0,0,0,0,0,"0","1"
"20176",0,0,1,0,0,2,2,0,0,"0","1"
"20177",0,0,0,0,0,0,0,0,0,"0","1"
"20178",0,0,0,0,0,1,0,0,0,"0","1"
"20179",0,0,0,19,9,0,0,0,0,"0","1"
"20180",1,7,0,0,0,0,0,0,3,"5","6"
"20181",0,7,0,0,0,0,0,0,0,"0","1"
"20182",0,0,1,0,0,0,0,0,0,"0","1"
"20183",0,0,0,0,5,0,0,0,1,"0","1"
"20184",0,5,0,0,0,18,0,0,0,"0","1"
"20185",1,0,0,0,5,0,0,6,0,"5","6"
"20186",1,0,0,0,0,0,0,0,0,"5","6"
"20187",0,0,0,2,0,0,0,0,0,"0","1"
"20188",0,0,0,10,0,25,0,0,0,"0","1"
"20189",0,1,0,0,0,0,0,0,0,"0","1"
"20190",0,0,5,0,0,0,0,0,0,"0","1"
"20191",0,0,0,0,0,0,0,0,0,"0","1"
"20192",0,0,3,0,0,1,0,0,0,"0","1"
"20193",0,0,0,0,0,0,0,2,0,"0","1"
"20194",2,0,0,0,0,0,0,0,0,"5","6"
"20195",0,0,0,0,2,0,0,0,0,"0","1"
"20196",0,0,0,0,0,0,0,3,0,"0","1"
"20197",0,0,0,9,0,0,4,0,0,"0","1"
"20198",2,0,0,0,2,0,0,1,0,"5","6"
"20199",0,0,0,1,0,6,7,0,0,"0","1"
"20200",0,0,4,0,0,0,0,0,0,"0","1"
"20201",2,0,0,0,0,0,0,0,0,"5","6"
"20202",0,0,1,1,0,1,0,0,0,"0","1"
"20203",0,0,0,0,0,0,0,0,0,"0","1"
"20204",0,0,0,0,0,0,0,7,0,"0","1"
"20205",1,0,0,0,0,0,0,0,1,"5","6"
"20206",0,0,0,0,0,0,0,0,0,"0","1"
"20207",0,0,0,0,0,0,0,0,0,"0","1"
"20208",2,0,0,0,0,0,0,0,0,"5","6"
"20209",1,0,0,0,0,0,0,0,0,"5","6"
"20210",1,0,0,0,0,0,0,0,0,"5","6"
"20211",0,0,0,0,5,0,0,0,0,"0","1"
"20212",0,12,0,0,0,4,0,0,0,"0","1"
"20213",1,0,0,0,0,0,0,0,0,"5","6"
"20214",0,0,0,0,0,0,0,0,0,"0","1"
"20215",0,0,0,0,0,0,0,0,0,"0","1"
"20216",1,0,0,0,0,0,0,0,0,"5","6"
"20217",0,0,0,0,0,0,0,0,0,"0","1"
"20218",0,0,0,0,0,0,0,0,0,"0","1"
"20219",2,11,0,0,11,0,0,0,33,"5","6"
"20220",0,0,0,0,0,2,2,0,0,"0","1"
"20221",1,0,0,0,0,0,0,0,0,"5","6"
"20222",0,0,0,0,0,0,0,4,0,"0","1"
"20223",1,0,0,0,0,0,0,0,0,"5","6"
"20224",0,0,0,1,0,0,0,0,0,"0","1"
"20225",0,0,0,0,3,0,0,0,3,"0","1"
"20226",0,0,0,0,0,0,0,0,0,"0","1"
"20227",0,0,0,0,0,0,0,0,0,"0","1"
"20228",1,0,0,0,0,0,0,0,0,"5","6"
"20229",1,0,0,0,0,0,0,0,0,"5","6"
"20230",1,0,0,0,0,0,0,0,0,"5","6"
"20231",0,0,0,0,0,0,0,0,0,"0","1"
"20232",1,0,0,0,0,0,0,0,0,"5","6"
"20233",0,0,0,0,0,0,0,0,0,"0","1"
"20234",1,0,0,0,0,0,0,0,0,"5","6"
"20235",1,0,0,0,0,0,0,0,0,"5","6"
"20236",0,0,1,0,0,0,0,0,0,"0","1"
"20237",0,1,0,0,0,0,0,0,0,"0","1"
"20238",0,0,0,0,0,0,0,16,0,"0","1"
"20239",1,1,0,0,3,0,0,0,1,"5","6"
"20240",0,0,0,0,0,0,0,0,0,"0","1"
"20241",0,0,2,0,0,0,0,0,0,"0","1"
"20242",0,0,0,1,0,0,0,0,0,"0","1"
"20243",0,0,0,1,0,0,0,0,0,"0","1"
"20244",0,0,0,7,4,0,0,0,0,"0","1"
"20245",0,0,0,0,0,1,0,0,0,"0","1"
"20246",0,0,0,0,0,0,0,0,0,"0","1"
"20247",0,0,0,1,0,0,0,0,0,"0","1"
"20248",0,0,0,0,0,0,0,0,0,"0","1"
"20249",0,0,0,3,0,0,0,0,0,"0","1"
"20250",1,0,0,0,0,0,0,0,0,"5","6"
"20251",0,0,0,0,0,0,0,0,0,"0","1"
"20252",0,0,19,1,0,13,14,0,0,"0","1"
"20253",0,0,0,0,0,0,0,3,0,"0","1"
"20254",0,0,0,0,0,0,0,1,0,"0","1"
"20255",0,0,1,0,0,0,0,0,0,"0","1"
"20256",2,0,0,0,0,0,0,0,0,"5","6"
"20257",0,0,0,0,0,0,0,0,0,"0","1"
"20258",1,0,0,0,0,0,0,0,0,"5","6"
"20259",0,0,0,0,3,0,0,0,1,"0","1"
"20260",0,0,0,0,0,0,0,0,0,"0","1"
"20261",0,0,0,8,0,2,0,0,0,"0","1"
"20262",0,0,5,0,0,0,0,0,0,"0","1"
"20263",0,0,0,0,0,0,0,10,0,"0","1"
"20264",0,0,0,0,6,0,0,0,4,"0","1"
"20265",0,0,0,4,0,0,0,0,0,"0","1"
"20266",1,5,0,0,5,0,0,0,5,"5","6"
"20267",0,0,0,0,0,0,0,10,0,"0","1"
"20268",0,0,0,0,0,0,0,0,0,"0","1"
"20269",0,0,0,0,0,0,0,0,0,"0","1"
"20270",1,0,0,0,0,0,0,0,0,"5","6"
"20271",0,0,0,0,11,0,0,0,3,"0","1"
"20272",0,0,0,0,0,0,0,0,0,"0","1"
"20273",0,0,0,0,0,0,0,0,0,"0","1"
"20274",0,0,0,0,0,0,0,0,0,"0","1"
"20275",1,2,0,0,3,0,0,0,2,"5","6"
"20276",0,0,0,4,0,0,0,0,0,"0","1"
"20277",0,0,0,0,0,0,0,0,0,"0","1"
"20278",0,0,3,0,0,4,4,0,0,"0","1"
"20279",1,1,0,0,0,0,0,0,0,"3","4"
"20280",0,0,0,0,4,0,0,0,0,"0","1"
"20281",0,0,0,0,0,0,0,0,0,"0","1"
"20282",0,0,0,0,5,0,0,0,1,"0","1"
"20283",0,0,0,4,1,0,0,0,0,"0","1"
"20284",0,6,0,0,0,4,0,0,0,"0","1"
"20285",1,2,0,0,0,0,0,0,0,"3","4"
"20286",0,0,2,0,0,0,0,0,0,"0","1"
"20287",0,9,0,0,0,0,0,0,0,"0","1"
"20288",2,0,0,0,0,0,0,0,0,"5","6"
"20289",0,0,3,0,0,0,0,0,0,"0","1"
"20290",0,0,0,0,5,0,0,0,1,"0","1"
"20291",0,0,0,0,1,0,0,0,0,"0","1"
"20292",0,0,0,0,0,0,0,0,0,"0","1"
"20293",0,1,0,0,0,0,0,0,0,"0","1"
"20294",0,0,0,0,0,1,0,0,0,"0","1"
"20295",0,0,0,0,7,0,0,0,1,"0","1"
"20296",0,0,0,0,0,0,0,0,0,"0","1"
"20297",1,0,0,0,0,0,0,0,0,"5","6"
"20298",0,0,0,2,3,0,0,0,0,"0","1"
"20299",0,0,0,1,0,0,0,0,0,"0","1"
"20300",0,0,0,0,18,0,0,0,0,"0","1"
"20301",1,0,0,0,0,0,0,0,0,"5","6"
"20302",2,0,0,0,0,0,0,0,0,"5","6"
"20303",5,0,0,0,0,0,0,0,0,"5","6"
"20304",1,1,0,0,0,0,0,0,0,"3","4"
"20305",0,0,0,1,0,7,6,0,0,"0","1"
"20306",1,0,0,0,0,0,0,0,0,"5","6"
"20307",0,0,0,0,0,0,0,0,0,"0","1"
"20308",3,0,0,0,0,0,0,0,0,"5","6"
"20309",0,0,0,0,0,0,0,0,0,"0","1"
"20310",0,0,0,0,0,0,0,2,0,"0","1"
"20311",0,2,0,0,0,0,0,0,0,"0","1"
"20312",0,0,0,0,0,0,0,4,0,"0","1"
"20313",0,0,0,0,4,0,0,0,0,"0","1"
"20314",0,0,0,0,0,0,0,1,0,"0","1"
"20315",0,0,0,0,1,0,0,0,0,"0","1"
"20316",0,0,0,0,0,0,0,0,0,"0","1"
"20317",1,0,0,0,0,0,0,0,0,"5","6"
"20318",8,50,0,0,0,0,0,0,12,"5","6"
"20319",0,0,0,0,0,0,0,0,0,"0","1"
"20320",0,0,0,0,13,0,0,0,2,"0","1"
"20321",0,0,0,0,0,0,0,0,0,"0","1"
"20322",1,0,0,0,0,0,0,0,2,"5","6"
"20323",0,0,0,1,0,0,0,0,0,"0","1"
"20324",0,0,0,0,0,0,0,2,0,"0","1"
"20325",0,0,0,0,0,0,0,0,0,"0","1"
"20326",0,0,0,0,0,0,0,0,0,"0","1"
"20327",0,0,0,0,0,0,0,0,0,"0","1"
"20328",0,0,2,0,0,0,0,0,0,"0","1"
"20329",2,0,0,0,0,0,0,0,0,"5","6"
"20330",0,0,0,0,0,0,0,0,0,"0","1"
"20331",0,0,0,0,0,0,0,0,0,"0","1"
"20332",1,0,0,0,0,0,0,0,0,"5","6"
"20333",0,0,0,0,0,0,0,25,0,"0","1"
"20334",0,0,0,0,0,0,0,0,0,"0","1"
"20335",0,0,0,5,0,0,1,0,0,"0","1"
"20336",0,0,0,0,0,0,0,0,0,"0","1"
"20337",0,0,1,1,0,3,1,0,0,"0","1"
"20338",2,0,0,0,0,0,0,0,0,"5","6"
"20339",1,0,0,0,0,0,0,0,0,"5","6"
"20340",0,0,0,0,0,0,0,0,0,"0","1"
"20341",0,0,0,0,0,0,0,0,0,"0","1"
"20342",1,2,0,0,4,0,0,0,0,"3","4"
"20343",0,0,3,0,0,0,0,0,0,"0","1"
"20344",0,0,1,0,0,0,0,0,0,"0","1"
"20345",0,0,0,0,0,0,0,0,0,"0","1"
"20346",2,0,0,0,0,0,0,0,0,"5","6"
"20347",0,0,2,1,0,0,0,0,0,"0","1"
"20348",0,0,0,0,0,0,0,0,0,"0","1"
"20349",1,0,0,0,0,0,0,0,0,"5","6"
"20350",0,0,2,0,0,0,0,0,0,"0","1"
"20351",0,0,0,5,0,0,0,0,0,"0","1"
"20352",1,1,0,0,0,0,0,0,0,"3","4"
"20353",0,0,0,0,2,0,0,0,0,"0","1"
"20354",1,0,0,0,0,0,0,0,0,"5","6"
"20355",0,0,0,0,0,0,0,0,0,"0","1"
"20356",2,0,0,0,0,0,0,0,0,"5","6"
"20357",0,0,0,0,0,0,1,0,0,"0","1"
"20358",1,0,0,0,0,0,0,0,0,"5","6"
"20359",1,1,0,0,4,0,0,0,0,"3","4"
"20360",0,0,0,0,0,0,0,0,0,"0","1"
"20361",2,0,0,0,0,0,0,0,0,"5","6"
"20362",0,0,0,0,0,0,0,0,0,"0","1"
"20363",0,0,0,0,0,0,0,0,0,"0","1"
"20364",0,0,0,0,0,0,0,0,0,"0","1"
"20365",1,0,0,0,0,0,0,0,0,"5","6"
"20366",0,0,0,0,0,0,0,0,0,"0","1"
"20367",0,0,0,16,0,0,0,0,0,"0","1"
"20368",1,9,0,0,13,0,0,0,2,"5","6"
"20369",1,0,0,0,0,0,0,0,0,"5","6"
"20370",0,0,0,0,0,0,0,4,0,"0","1"
"20371",0,0,0,0,0,0,0,0,0,"0","1"
"20372",1,0,0,0,0,0,0,0,0,"5","6"
"20373",1,0,0,0,0,0,0,0,0,"5","6"
"20374",0,24,0,0,0,3,0,0,0,"0","1"
"20375",0,0,0,0,0,0,0,0,0,"0","1"
"20376",0,0,0,0,0,0,0,0,0,"0","1"
"20377",0,0,2,0,0,0,0,0,0,"0","1"
"20378",0,0,0,0,0,0,0,0,0,"0","1"
"20379",1,0,0,0,0,0,0,0,0,"5","6"
"20380",0,0,0,0,0,0,0,0,0,"0","1"
"20381",1,0,0,0,0,0,0,0,0,"5","6"
"20382",2,0,0,0,0,0,0,0,0,"5","6"
"20383",0,0,0,3,0,0,0,0,0,"0","1"
"20384",1,0,0,0,0,0,0,0,0,"5","6"
"20385",0,0,0,0,0,0,0,3,0,"0","1"
"20386",1,0,0,0,0,0,0,0,0,"5","6"
"20387",0,0,0,0,0,0,0,4,0,"0","1"
"20388",0,0,0,0,0,0,0,0,0,"0","1"
"20389",0,0,0,1,0,0,0,0,0,"0","1"
"20390",0,0,0,1,0,0,0,0,0,"0","1"
"20391",0,0,0,0,0,0,0,0,0,"0","1"
"20392",1,11,0,0,0,0,0,0,14,"5","6"
"20393",1,0,0,0,0,0,0,0,0,"5","6"
"20394",1,10,0,0,0,0,0,0,0,"3","4"
"20395",1,1,0,0,0,0,0,0,0,"3","4"
"20396",0,0,0,0,14,0,0,0,9,"0","1"
"20397",0,0,0,1,0,0,0,0,0,"0","1"
"20398",1,0,0,0,0,0,0,0,0,"5","6"
"20399",2,3,0,0,0,0,0,0,0,"3","4"
"20400",1,0,0,0,0,0,0,0,0,"5","6"
"20401",1,0,0,0,0,0,0,0,0,"5","6"
"20402",1,0,0,0,0,0,0,0,0,"5","6"
"20403",0,0,14,0,0,0,0,0,0,"0","1"
"20404",0,0,1,0,0,0,0,0,0,"0","1"
"20405",2,0,0,0,0,0,0,0,0,"5","6"
"20406",0,0,0,0,0,0,0,0,0,"0","1"
"20407",1,1,0,0,0,0,0,0,1,"5","6"
"20408",0,0,0,0,0,0,0,2,0,"0","1"
"20409",1,0,0,0,0,0,0,0,0,"5","6"
"20410",2,22,0,0,0,0,0,0,1,"5","6"
"20411",0,1,0,0,0,2,0,0,0,"0","1"
"20412",0,0,0,16,26,0,0,0,0,"0","1"
"20413",1,0,0,0,0,0,0,0,0,"5","6"
"20414",0,0,2,0,0,0,0,0,0,"0","1"
"20415",0,0,0,0,0,0,0,0,0,"0","1"
"20416",0,0,0,0,0,0,0,0,0,"0","1"
"20417",0,3,0,0,0,0,0,0,0,"0","1"
"20418",2,0,0,0,0,0,0,0,0,"5","6"
"20419",0,0,0,0,0,0,0,0,0,"0","1"
"20420",0,0,4,20,0,3,3,0,0,"0","1"
"20421",0,0,0,0,0,0,0,0,0,"0","1"
"20422",1,0,0,0,0,0,0,0,0,"5","6"
"20423",0,0,0,2,0,0,0,0,0,"0","1"
"20424",0,0,0,0,0,0,0,0,0,"0","1"
"20425",1,0,0,0,0,0,0,0,0,"5","6"
"20426",0,0,0,0,0,0,0,0,0,"0","1"
"20427",0,0,0,0,0,0,0,4,0,"0","1"
"20428",1,0,0,0,0,0,0,0,0,"5","6"
"20429",0,0,0,0,0,0,0,0,0,"0","1"
"20430",0,0,0,0,0,0,0,0,0,"0","1"
"20431",2,0,0,0,0,0,0,0,0,"5","6"
"20432",0,0,0,0,0,0,0,0,0,"0","1"
"20433",0,0,0,4,0,0,0,0,0,"0","1"
"20434",0,0,0,0,0,0,0,1,0,"0","1"
"20435",0,0,0,5,1,0,0,0,0,"0","1"
"20436",0,0,0,2,0,0,0,0,0,"0","1"
"20437",1,0,0,0,0,0,0,0,0,"5","6"
"20438",0,0,0,0,0,0,0,4,0,"0","1"
"20439",0,0,0,0,4,0,0,0,4,"0","1"
"20440",1,0,0,0,0,0,0,0,0,"5","6"
"20441",7,37,17,1,0,0,0,0,0,"5","6"
"20442",0,0,0,0,0,3,1,0,0,"0","1"
"20443",0,0,0,0,0,0,0,0,0,"0","1"
"20444",0,0,0,0,0,0,0,0,0,"0","1"
"20445",0,0,0,4,0,0,0,0,0,"0","1"
"20446",1,0,0,0,1,0,0,0,0,"3","4"
"20447",0,0,0,0,0,0,0,0,0,"0","1"
"20448",0,0,0,0,0,0,0,1,0,"0","1"
"20449",0,0,0,0,1,0,0,0,0,"0","1"
"20450",0,0,0,0,0,0,0,1,0,"0","1"
"20451",1,3,0,0,4,0,0,0,0,"3","4"
"20452",0,0,0,4,0,0,0,0,0,"0","1"
"20453",0,0,1,1,0,2,2,0,0,"0","1"
"20454",0,0,0,0,0,0,0,0,0,"0","1"
"20455",0,0,0,0,0,0,0,8,0,"0","1"
"20456",0,0,0,0,0,0,0,4,0,"0","1"
"20457",0,0,0,0,0,0,0,1,0,"0","1"
"20458",1,0,0,0,0,0,0,0,0,"5","6"
"20459",0,0,0,0,0,0,0,0,0,"0","1"
"20460",3,0,0,0,0,0,0,0,0,"5","6"
"20461",0,0,0,0,0,0,0,0,0,"0","1"
"20462",0,0,1,0,0,0,0,0,0,"0","1"
"20463",3,0,0,0,3,0,0,0,3,"5","6"
"20464",0,8,0,0,0,0,0,0,0,"0","1"
"20465",0,0,0,2,0,0,0,0,0,"0","1"
"20466",0,0,0,0,0,0,0,0,0,"0","1"
"20467",1,0,0,0,0,0,0,0,0,"5","6"
"20468",1,1,0,0,0,0,0,0,0,"3","4"
"20469",0,0,0,0,0,0,0,0,0,"0","1"
"20470",1,1,0,0,0,0,0,0,2,"5","6"
"20471",2,7,0,0,9,0,0,0,3,"5","6"
"20472",0,0,1,0,0,0,0,0,0,"0","1"
"20473",0,0,0,0,1,0,0,0,0,"0","1"
"20474",0,0,0,0,0,0,0,0,0,"0","1"
"20475",1,2,0,0,0,0,0,0,0,"3","4"
"20476",0,0,0,0,2,0,0,0,0,"0","1"
"20477",0,0,0,0,0,0,0,0,0,"0","1"
"20478",0,0,30,0,0,0,0,0,0,"0","1"
"20479",0,0,0,0,0,0,0,1,0,"0","1"
"20480",1,23,0,0,34,0,0,0,1,"5","6"
"20481",0,0,2,1,0,0,0,0,0,"0","1"
"20482",0,0,0,4,0,0,2,0,0,"0","1"
"20483",1,9,0,0,0,0,0,0,5,"5","6"
"20484",0,0,0,0,0,0,0,0,0,"0","1"
"20485",3,4,0,0,4,0,0,0,4,"5","6"
"20486",0,0,0,0,0,0,0,0,0,"0","1"
"20487",1,0,0,0,2,0,0,0,0,"3","4"
"20488",0,0,0,2,0,0,2,0,0,"0","1"
"20489",0,0,0,4,0,4,2,0,0,"0","1"
"20490",0,0,2,0,0,0,0,0,0,"0","1"
"20491",0,0,0,0,0,0,0,0,0,"0","1"
"20492",0,0,0,0,0,0,0,0,0,"0","1"
"20493",0,0,0,0,0,0,0,0,0,"0","1"
"20494",0,0,0,0,0,0,0,0,0,"0","1"
"20495",0,0,0,0,0,0,0,0,0,"0","1"
"20496",1,1,0,0,0,0,0,0,2,"5","6"
"20497",0,0,0,0,3,0,3,1,0,"0","1"
"20498",0,0,6,0,0,0,0,0,0,"0","1"
"20499",0,0,0,0,0,0,0,0,0,"0","1"
"20500",0,0,0,2,0,0,0,0,0,"0","1"
"20501",0,0,0,0,0,0,0,1,0,"0","1"
"20502",0,0,2,0,0,0,0,0,0,"0","1"
"20503",0,0,1,0,0,0,0,0,0,"0","1"
"20504",0,0,0,9,0,0,0,0,0,"0","1"
"20505",0,0,0,2,0,3,1,0,0,"0","1"
"20506",1,0,0,0,0,0,0,0,0,"5","6"
"20507",0,0,0,4,0,0,0,0,0,"0","1"
"20508",1,0,0,0,0,0,0,0,0,"5","6"
"20509",0,0,0,0,0,0,0,0,0,"0","1"
"20510",0,0,0,5,1,0,0,0,0,"0","1"
"20511",0,0,0,0,0,0,0,1,0,"0","1"
"20512",1,3,0,0,0,0,0,0,1,"5","6"
"20513",0,0,0,0,0,0,0,0,0,"0","1"
"20514",1,0,0,0,0,0,0,0,0,"5","6"
"20515",0,0,0,2,2,0,0,0,0,"0","1"
"20516",0,0,0,0,0,0,0,0,0,"0","1"
"20517",0,0,0,0,0,1,1,0,0,"0","1"
"20518",0,0,0,0,0,0,0,0,0,"0","1"
"20519",0,0,1,0,0,0,1,0,0,"0","1"
"20520",0,0,0,0,2,0,0,0,8,"0","1"
"20521",0,5,0,0,0,0,0,0,2,"0","1"
"20522",0,0,1,0,0,0,0,0,0,"0","1"
"20523",1,0,0,0,0,0,0,0,0,"5","6"
"20524",0,0,0,1,0,0,0,0,0,"0","1"
"20525",0,0,0,0,0,1,1,0,0,"0","1"
"20526",0,0,0,4,0,0,0,0,0,"0","1"
"20527",0,0,0,0,0,0,0,0,0,"0","1"
"20528",0,1,0,0,0,0,0,0,0,"0","1"
"20529",0,0,0,0,0,0,0,0,0,"0","1"
"20530",0,0,0,0,0,0,0,0,0,"0","1"
"20531",1,0,0,0,0,0,0,0,0,"5","6"
"20532",1,1,0,0,0,0,0,0,0,"3","4"
"20533",2,27,0,0,0,0,0,0,9,"5","6"
"20534",0,0,0,0,0,0,0,0,0,"0","1"
"20535",1,0,0,0,0,0,0,0,0,"5","6"
"20536",0,2,0,0,0,0,0,0,0,"0","1"
"20537",2,13,0,0,0,0,0,0,0,"5","6"
"20538",1,0,0,0,0,0,0,0,0,"5","6"
"20539",0,0,0,0,0,0,0,8,0,"0","1"
"20540",2,0,0,0,0,0,0,0,0,"5","6"
"20541",1,1,0,0,0,0,0,0,0,"3","4"
"20542",2,1,0,0,0,0,0,0,0,"3","4"
"20543",0,0,0,0,0,0,0,0,5,"0","1"
"20544",0,0,0,1,0,0,0,0,0,"0","1"
"20545",0,0,0,0,0,0,0,0,0,"0","1"
"20546",0,0,0,0,1,0,0,0,0,"0","1"
"20547",1,0,0,0,0,0,0,0,0,"5","6"
"20548",0,0,0,1,2,0,0,0,0,"0","1"
"20549",0,0,0,0,0,0,0,2,0,"0","1"
"20550",0,0,0,1,0,0,0,0,0,"0","1"
"20551",0,0,11,0,0,1,1,0,0,"0","1"
"20552",0,0,0,4,0,0,0,0,0,"0","1"
"20553",2,2,0,0,0,0,0,0,1,"5","6"
"20554",1,0,0,0,0,0,0,0,0,"5","6"
"20555",0,0,0,0,0,0,0,0,0,"0","1"
"20556",1,13,0,0,0,0,0,0,0,"3","4"
"20557",0,0,0,19,0,8,7,0,0,"0","1"
"20558",0,0,0,0,0,0,0,2,0,"0","1"
"20559",1,0,0,0,0,0,0,0,1,"5","6"
"20560",0,0,0,0,0,0,0,0,0,"0","1"
"20561",0,0,0,0,0,0,0,0,0,"0","1"
"20562",0,0,1,0,0,1,1,0,0,"0","1"
"20563",3,0,0,0,13,0,0,0,0,"5","6"
"20564",0,0,0,27,45,0,0,0,0,"0","1"
"20565",1,0,0,0,0,0,0,0,0,"5","6"
"20566",0,0,0,0,0,0,0,0,0,"0","1"
"20567",0,0,0,0,0,0,0,0,0,"0","1"
"20568",0,0,0,0,2,0,0,0,0,"0","1"
"20569",0,0,0,0,0,0,0,0,0,"0","1"
"20570",0,0,0,0,3,0,0,0,12,"0","1"
"20571",0,0,0,0,0,0,0,0,0,"0","1"
"20572",2,0,0,0,0,0,0,0,0,"5","6"
"20573",1,0,0,0,0,0,0,0,0,"5","6"
"20574",0,0,0,11,0,0,4,0,0,"0","1"
"20575",0,0,10,0,0,0,0,0,0,"0","1"
"20576",0,0,0,0,0,0,0,0,0,"0","1"
"20577",1,8,0,0,0,0,0,0,0,"3","4"
"20578",0,0,0,0,0,0,0,0,0,"0","1"
"20579",0,0,0,0,0,0,0,1,0,"0","1"
"20580",0,0,0,0,0,0,0,0,0,"0","1"
"20581",0,0,0,0,0,0,0,0,0,"0","1"
"20582",1,0,0,0,0,0,0,0,0,"5","6"
"20583",0,0,0,0,0,0,0,0,0,"0","1"
"20584",0,0,0,0,0,0,0,0,0,"0","1"
"20585",1,0,0,0,0,0,0,0,0,"5","6"
"20586",0,0,0,0,0,0,0,0,0,"0","1"
"20587",0,0,0,0,0,0,0,0,0,"0","1"
"20588",1,0,0,0,0,0,0,0,0,"5","6"
"20589",1,0,0,0,0,0,0,0,0,"5","6"
"20590",0,0,0,0,0,0,0,0,0,"0","1"
"20591",0,2,0,0,0,0,0,0,0,"0","1"
"20592",0,0,0,0,0,0,0,0,0,"0","1"
"20593",0,0,0,19,0,0,0,0,0,"0","1"
"20594",1,0,0,0,0,0,0,0,0,"5","6"
"20595",0,0,3,0,0,0,0,0,0,"0","1"
"20596",0,0,0,0,0,0,0,0,0,"0","1"
"20597",0,0,0,1,1,0,0,0,0,"0","1"
"20598",0,0,0,0,0,0,0,10,0,"0","1"
"20599",0,0,0,0,0,0,0,4,0,"0","1"
"20600",0,0,0,0,0,0,0,0,0,"0","1"
"20601",0,0,0,0,0,0,0,5,0,"0","1"
"20602",0,0,0,0,0,0,0,0,0,"0","1"
"20603",1,0,0,0,0,0,0,0,0,"5","6"
"20604",1,0,0,0,0,0,0,0,0,"5","6"
"20605",0,0,0,0,0,2,1,0,0,"0","1"
"20606",0,0,2,0,0,0,0,0,0,"0","1"
"20607",0,0,0,0,0,0,0,0,0,"0","1"
"20608",0,0,0,0,0,0,0,4,0,"0","1"
"20609",0,0,0,0,0,0,0,0,0,"0","1"
"20610",2,0,0,0,0,0,0,0,0,"5","6"
"20611",0,0,0,0,1,0,0,0,0,"0","1"
"20612",0,0,0,0,0,0,0,0,0,"0","1"
"20613",0,0,0,0,0,0,0,0,0,"0","1"
"20614",0,0,0,6,0,1,1,0,0,"0","1"
"20615",0,0,0,0,8,0,0,0,4,"0","1"
"20616",0,0,0,0,0,0,0,0,0,"0","1"
"20617",0,0,0,0,0,0,0,0,3,"0","1"
