"","iphonedisunc","iphonedisneg","iphoneperpos","iphonedispos","htcdispos","iphoneperneg","iphoneperunc","samsungperpos","samsungdispos","samsungdisneg","samsungperneg","galaxysentiment"
"42541",0,0,0,1,0,0,0,0,0,0,0,"3"
"42542",0,0,0,0,0,0,0,0,0,0,0,"5"
"42543",0,0,0,4,0,0,0,0,0,0,0,"5"
"42544",0,0,0,0,0,0,0,0,0,0,0,"5"
"42545",0,0,0,0,0,0,0,0,0,0,0,"5"
"42546",0,0,0,0,4,0,0,0,4,0,5,"0"
"42547",0,1,0,0,0,0,0,0,0,0,0,"5"
"42548",0,0,0,0,0,0,0,0,0,0,0,"5"
"42549",1,0,0,1,0,0,0,0,0,0,0,"3"
"42550",0,0,0,0,0,0,0,0,0,0,0,"5"
"42551",0,0,0,0,0,1,0,0,0,0,0,"5"
"42552",0,0,0,0,0,0,0,0,0,0,0,"5"
"42553",8,0,0,0,0,0,0,0,0,0,0,"3"
"42554",0,0,0,0,0,0,0,0,0,0,0,"5"
"42555",0,0,0,0,0,0,0,0,0,0,0,"5"
"42556",0,0,0,0,0,0,0,0,0,0,0,"5"
"42557",0,0,0,0,0,4,0,0,0,0,0,"5"
"42558",0,0,0,0,0,0,0,0,0,0,0,"5"
"42559",0,0,0,0,0,0,0,0,0,0,0,"5"
"42560",0,0,0,3,0,0,2,0,0,0,0,"5"
"42561",0,1,3,0,0,0,0,0,0,0,0,"5"
"42562",0,0,0,0,0,0,0,0,0,0,0,"5"
"42563",0,0,0,0,0,0,0,0,0,0,0,"5"
"42564",0,0,0,0,0,0,0,0,0,0,0,"0"
"42565",1,0,0,0,0,0,1,0,0,0,0,"5"
"42566",0,0,0,0,0,0,0,0,0,0,0,"5"
"42567",0,0,0,0,0,0,0,0,0,0,0,"5"
"42568",0,3,0,0,0,0,0,0,0,0,0,"5"
"42569",0,0,0,0,0,0,0,0,0,0,0,"5"
"42570",0,0,0,0,0,0,0,0,0,0,0,"5"
"42571",0,0,0,0,0,0,0,0,0,0,0,"5"
"42572",0,0,0,0,0,0,0,0,0,0,0,"0"
"42573",0,0,0,0,0,0,0,0,0,0,0,"5"
"42574",0,0,0,0,0,2,0,0,0,0,0,"5"
"42575",0,0,0,0,0,0,0,0,0,0,0,"5"
"42576",0,0,0,0,0,0,0,0,0,0,0,"5"
"42577",0,0,0,0,0,0,0,0,0,0,0,"5"
"42578",0,0,0,0,0,0,0,0,0,0,0,"5"
"42579",0,0,0,0,0,0,0,0,0,0,0,"5"
"42580",0,0,0,0,0,0,0,0,0,0,0,"5"
"42581",0,33,0,0,0,0,0,0,0,0,0,"5"
"42582",0,0,0,0,0,0,0,0,0,0,0,"5"
"42583",0,0,0,0,0,0,0,0,0,0,0,"5"
"42584",0,0,0,0,0,0,0,0,0,0,0,"5"
"42585",0,0,0,0,0,0,0,0,0,0,0,"5"
"42586",0,0,0,0,0,2,0,0,0,0,0,"5"
"42587",0,0,0,0,0,0,0,0,0,0,0,"5"
"42588",0,0,0,0,0,0,0,0,0,0,0,"5"
"42589",0,0,1,0,0,0,0,0,0,0,0,"5"
"42590",0,0,0,0,0,1,0,0,0,0,0,"5"
"42591",0,0,0,0,0,0,0,0,0,0,0,"5"
"42592",0,0,0,0,0,0,0,0,0,0,0,"5"
"42593",0,0,0,0,0,0,0,0,0,0,0,"5"
"42594",0,14,0,0,0,0,0,0,0,0,0,"5"
"42595",0,0,0,135,0,0,16,0,0,0,0,"5"
"42596",0,0,0,0,0,0,0,0,0,0,0,"5"
"42597",0,0,0,0,0,0,0,0,0,0,0,"5"
"42598",0,0,0,0,0,0,0,0,8,0,0,"0"
"42599",0,0,1,0,0,0,0,0,0,0,0,"5"
"42600",1,0,0,0,0,0,0,0,0,0,0,"3"
"42601",0,0,0,0,0,3,0,0,0,0,0,"5"
"42602",0,0,0,0,0,0,0,0,0,0,0,"5"
"42603",3,0,0,0,0,0,2,0,0,0,0,"5"
"42604",2,0,0,0,0,0,0,0,0,0,0,"3"
"42605",0,0,1,0,0,0,0,0,0,0,0,"5"
"42606",0,0,0,0,0,0,0,0,0,0,0,"5"
"42607",0,0,0,0,0,0,0,0,0,0,0,"5"
"42608",0,0,0,0,0,0,0,0,0,0,0,"5"
"42609",0,0,0,0,0,0,0,0,0,0,0,"5"
"42610",0,0,0,0,0,1,0,0,0,0,0,"5"
"42611",0,0,0,0,0,0,0,0,0,0,0,"5"
"42612",0,0,0,0,0,0,0,0,0,0,0,"5"
"42613",0,0,0,1,0,0,0,0,0,0,0,"3"
"42614",0,0,0,0,0,0,0,0,0,0,0,"5"
"42615",4,0,0,0,0,0,0,0,0,0,0,"3"
"42616",0,0,0,0,0,0,0,0,0,0,0,"5"
"42617",1,0,0,0,0,0,0,0,0,0,0,"3"
"42618",0,0,0,0,0,0,0,0,0,2,0,"0"
"42619",0,0,1,0,0,0,0,0,0,0,0,"5"
"42620",0,0,14,0,0,0,0,0,0,0,0,"5"
"42621",0,0,0,0,0,0,0,0,0,0,0,"5"
"42622",1,0,0,0,0,0,0,0,0,0,0,"3"
"42623",0,0,0,0,0,0,0,0,0,0,0,"5"
"42624",0,0,0,0,0,0,0,0,6,0,0,"0"
"42625",0,0,0,0,0,0,0,0,0,0,0,"5"
"42626",0,0,0,0,0,0,0,0,0,0,0,"5"
"42627",2,0,0,0,0,0,0,0,0,0,0,"3"
"42628",0,0,0,0,0,0,0,0,0,0,0,"5"
"42629",0,0,0,0,0,0,0,0,0,0,0,"5"
"42630",0,0,0,0,0,0,0,0,0,0,0,"5"
"42631",0,0,0,6,0,0,12,0,0,0,0,"5"
"42632",0,0,0,7,0,0,6,0,0,0,0,"5"
"42633",0,0,0,0,0,0,0,0,0,0,0,"5"
"42634",0,0,0,0,0,0,0,0,0,0,0,"5"
"42635",0,0,4,0,0,0,0,0,0,0,0,"5"
"42636",0,0,0,0,0,0,0,0,0,0,0,"5"
"42637",0,0,1,0,0,0,0,0,0,0,0,"5"
"42638",0,0,1,0,0,0,0,0,0,0,0,"5"
"42639",0,0,6,5,0,0,0,0,0,0,0,"5"
"42640",0,0,0,0,0,0,0,0,0,0,0,"5"
"42641",0,0,0,0,0,0,0,0,0,0,0,"5"
"42642",0,0,0,0,0,0,0,0,0,0,0,"5"
"42643",0,0,0,1,0,0,0,0,0,0,0,"3"
"42644",3,0,0,0,0,0,0,0,0,0,0,"3"
"42645",0,0,0,0,0,0,1,0,0,0,0,"5"
"42646",2,0,0,2,0,0,1,0,0,0,0,"5"
"42647",0,0,0,0,0,0,0,0,0,0,0,"5"
"42648",0,1,0,0,0,0,0,0,0,0,0,"5"
"42649",0,0,0,0,0,0,0,0,0,0,0,"5"
"42650",0,0,0,0,0,0,0,0,0,0,0,"5"
"42651",0,0,0,0,0,0,0,0,0,0,0,"5"
"42652",0,0,0,0,0,0,0,0,0,0,0,"5"
"42653",0,0,0,4,0,0,7,0,0,0,0,"5"
"42654",0,4,13,0,0,0,0,0,0,0,0,"5"
"42655",0,0,0,0,0,0,0,0,0,0,0,"5"
"42656",0,0,1,0,0,0,0,0,0,0,0,"5"
"42657",0,0,0,0,0,0,0,0,0,0,0,"5"
"42658",0,0,0,0,0,0,0,0,0,0,0,"5"
"42659",0,1,6,0,0,0,0,0,0,0,0,"5"
"42660",0,0,0,0,0,0,0,0,0,0,0,"5"
"42661",0,0,0,0,0,0,0,0,0,0,0,"5"
"42662",0,0,0,0,0,0,0,0,0,0,0,"5"
"42663",0,0,0,0,0,0,0,0,0,0,0,"5"
"42664",0,0,0,0,0,0,0,0,0,0,0,"5"
"42665",0,0,0,0,0,0,0,0,0,0,0,"5"
"42666",0,0,0,0,0,0,0,0,0,0,0,"5"
"42667",0,0,0,0,0,0,0,0,0,0,0,"5"
"42668",0,0,0,0,0,0,0,0,0,0,0,"5"
"42669",0,0,0,0,0,3,0,0,0,0,0,"5"
"42670",0,0,1,1,0,0,0,0,0,0,0,"5"
"42671",0,0,0,0,0,0,0,0,0,0,0,"5"
"42672",0,0,0,0,0,0,0,0,0,0,0,"0"
"42673",0,0,0,0,0,0,0,0,0,0,0,"5"
"42674",0,0,0,0,0,4,0,0,0,0,0,"5"
"42675",3,0,0,0,0,0,9,0,0,0,0,"5"
"42676",0,0,0,0,0,0,0,0,0,0,0,"5"
"42677",0,0,0,0,0,0,0,0,0,0,0,"5"
"42678",0,0,0,0,0,0,0,0,0,0,0,"5"
"42679",0,0,0,0,0,0,0,0,0,0,0,"5"
"42680",0,0,0,0,0,1,0,0,0,0,0,"5"
"42681",0,0,0,0,0,0,0,0,0,0,0,"5"
"42682",0,0,0,0,0,0,1,0,0,0,0,"5"
"42683",0,0,1,0,0,0,0,0,0,0,0,"5"
"42684",6,0,0,7,0,0,7,0,0,0,0,"5"
"42685",0,1,0,0,0,0,0,0,0,0,0,"5"
"42686",1,0,0,0,0,0,0,0,0,0,0,"3"
"42687",0,0,1,0,0,0,0,0,0,0,0,"5"
"42688",0,2,0,0,0,0,0,0,0,0,0,"5"
"42689",0,0,0,0,0,0,0,0,0,0,0,"5"
"42690",0,0,0,0,0,0,0,0,0,0,0,"5"
"42691",1,0,0,0,0,0,1,0,0,0,0,"5"
"42692",0,0,3,0,0,0,0,0,0,0,0,"5"
"42693",0,0,0,0,0,0,0,0,0,0,0,"5"
"42694",0,0,0,0,0,0,0,0,0,0,0,"5"
"42695",0,0,0,0,0,0,0,0,0,0,0,"5"
"42696",0,0,0,0,0,0,0,0,0,0,0,"5"
"42697",0,0,0,0,0,0,0,0,0,0,0,"5"
"42698",0,1,0,0,0,0,0,0,0,0,0,"5"
"42699",0,0,0,0,0,0,1,0,0,0,0,"5"
"42700",0,0,0,0,0,0,0,0,0,0,0,"5"
"42701",0,0,0,0,0,0,0,0,0,0,0,"5"
"42702",0,0,0,0,0,0,0,0,0,0,0,"5"
"42703",0,0,0,0,0,0,0,0,0,0,0,"5"
"42704",0,1,0,0,0,0,0,0,0,0,0,"5"
"42705",0,0,0,0,0,0,0,0,0,0,0,"5"
"42706",0,0,0,0,0,0,0,0,0,0,0,"5"
"42707",0,0,0,0,0,0,0,0,0,0,0,"5"
"42708",0,0,0,0,0,0,0,0,0,0,0,"5"
"42709",0,0,0,0,0,0,0,0,0,0,0,"5"
"42710",0,0,0,0,0,0,0,0,0,0,0,"5"
"42711",0,0,5,0,0,0,0,0,0,0,0,"5"
"42712",0,0,1,0,0,0,0,0,0,0,0,"5"
"42713",0,0,1,0,0,0,0,0,0,0,0,"5"
"42714",0,1,0,0,0,0,0,0,0,0,0,"5"
"42715",0,0,1,0,0,0,0,0,0,0,0,"5"
"42716",0,1,0,0,0,0,0,0,0,0,0,"5"
"42717",0,0,0,0,0,0,0,0,0,0,0,"5"
"42718",0,0,0,0,0,0,0,0,0,0,0,"5"
"42719",0,0,0,0,0,1,0,0,0,0,0,"5"
"42720",0,0,0,0,0,0,0,0,0,0,0,"0"
"42721",0,0,0,0,0,0,0,0,0,0,0,"5"
"42722",0,0,0,0,0,0,0,0,0,0,0,"5"
"42723",0,0,0,0,0,0,0,0,0,0,0,"5"
"42724",0,0,0,0,0,0,0,0,0,0,0,"5"
"42725",0,0,0,0,0,0,0,0,0,0,0,"5"
"42726",0,0,0,0,0,0,0,0,0,0,0,"5"
"42727",0,0,0,0,0,0,0,0,0,0,0,"5"
"42728",0,0,0,0,0,0,0,0,0,0,0,"5"
"42729",0,0,0,0,0,0,0,0,0,0,0,"5"
"42730",0,0,0,0,0,0,0,0,0,0,0,"5"
"42731",0,0,0,0,0,0,0,0,0,0,0,"5"
"42732",0,0,2,0,0,0,0,0,0,0,0,"5"
"42733",0,0,0,0,0,0,0,0,0,0,0,"5"
"42734",0,0,0,0,0,1,0,0,0,0,0,"5"
"42735",0,3,0,0,0,0,0,0,0,0,0,"5"
"42736",0,0,0,0,0,0,0,0,0,0,0,"0"
"42737",0,0,6,0,0,0,0,0,0,0,0,"5"
"42738",0,0,0,0,0,0,0,0,0,0,0,"5"
"42739",0,0,0,0,0,0,0,0,0,0,0,"5"
"42740",0,0,0,0,0,0,0,0,0,0,0,"5"
"42741",0,0,0,0,0,0,0,0,0,0,0,"5"
"42742",0,0,0,0,0,0,0,0,0,0,0,"5"
"42743",0,0,0,0,0,0,0,0,0,0,0,"0"
"42744",0,0,0,0,0,0,0,0,0,0,0,"5"
"42745",0,0,0,0,0,0,0,0,0,0,0,"5"
"42746",0,0,1,0,0,0,0,0,0,0,0,"5"
"42747",0,2,0,0,0,0,0,0,0,2,0,"0"
"42748",0,0,0,0,0,0,0,0,0,0,0,"5"
"42749",0,0,0,0,0,0,0,0,0,0,0,"5"
"42750",0,0,0,0,0,6,0,0,0,0,0,"5"
"42751",0,0,0,0,0,0,0,0,0,0,0,"5"
"42752",0,0,0,0,0,0,0,0,0,0,0,"5"
"42753",1,0,0,0,0,0,0,0,0,0,0,"3"
"42754",1,0,0,0,0,0,1,0,0,0,0,"5"
"42755",0,6,0,0,0,0,0,0,0,0,0,"5"
"42756",0,0,0,0,0,0,0,0,0,0,0,"5"
"42757",0,0,1,0,0,0,0,0,0,0,0,"5"
"42758",0,0,0,0,0,0,0,0,0,0,0,"5"
"42759",0,0,0,0,0,0,0,0,0,0,0,"5"
"42760",0,0,0,0,0,0,0,0,0,0,0,"5"
"42761",0,0,0,0,0,0,0,0,0,0,0,"5"
"42762",0,0,0,0,0,1,0,0,0,0,0,"5"
"42763",0,0,0,0,0,0,0,0,0,0,0,"5"
"42764",3,0,0,3,0,0,1,0,0,0,0,"5"
"42765",0,0,0,0,0,0,1,0,0,0,0,"5"
"42766",0,0,1,0,0,0,0,0,0,0,0,"5"
"42767",0,0,0,0,0,1,0,0,0,0,0,"5"
"42768",0,4,0,0,0,0,0,0,0,0,0,"5"
"42769",0,1,0,0,0,0,0,0,0,0,0,"5"
"42770",0,0,0,0,0,0,0,0,0,0,0,"5"
"42771",53,0,0,0,0,0,0,0,0,0,0,"3"
"42772",0,1,0,0,0,0,0,0,0,0,0,"5"
"42773",0,0,0,0,0,0,0,0,0,0,0,"5"
"42774",0,0,0,0,0,0,0,0,0,0,0,"5"
"42775",0,0,0,0,0,0,0,0,0,0,0,"5"
"42776",0,0,0,1,0,0,0,0,0,0,0,"3"
"42777",0,0,0,0,0,0,0,0,0,0,0,"5"
"42778",0,0,0,0,0,0,0,0,0,0,0,"5"
"42779",0,0,0,0,0,1,0,0,0,0,0,"5"
"42780",0,0,0,0,0,0,0,0,0,0,0,"5"
"42781",0,0,0,0,0,0,0,0,0,0,0,"5"
"42782",0,0,0,0,0,0,0,0,0,0,0,"5"
"42783",0,0,0,0,0,0,0,0,0,0,0,"5"
"42784",0,0,0,0,0,0,0,0,0,0,0,"5"
"42785",0,3,0,0,0,0,0,0,0,0,0,"5"
"42786",0,0,4,0,0,0,0,0,0,0,0,"5"
"42787",0,0,0,0,0,0,0,0,0,0,0,"5"
"42788",0,0,0,0,0,0,0,0,0,0,0,"5"
"42789",0,58,49,0,0,0,0,0,0,0,0,"5"
"42790",0,1,0,0,0,0,0,0,0,0,0,"5"
"42791",0,0,0,0,0,0,0,0,0,0,0,"5"
"42792",0,0,0,1,0,0,1,0,0,0,0,"2"
"42793",0,0,0,0,0,0,0,0,0,0,0,"5"
"42794",0,0,0,0,0,0,0,0,0,0,0,"5"
"42795",0,0,0,0,0,0,0,0,0,0,0,"5"
"42796",0,0,0,0,0,0,0,0,0,0,0,"5"
"42797",0,0,1,1,0,0,0,0,0,0,0,"5"
"42798",0,0,3,0,0,0,0,0,0,0,0,"5"
"42799",0,0,0,0,0,0,0,0,0,0,0,"5"
"42800",0,0,0,0,0,0,0,0,0,0,0,"5"
"42801",0,0,0,0,0,3,0,0,0,0,0,"5"
"42802",0,1,0,0,0,0,0,0,0,0,0,"5"
"42803",0,0,1,0,0,0,0,0,0,0,0,"5"
"42804",0,1,0,0,0,0,0,0,0,0,0,"5"
"42805",0,0,0,0,0,1,0,0,0,0,0,"5"
"42806",0,2,1,0,0,0,0,0,0,0,0,"5"
"42807",0,0,0,0,0,0,0,0,0,0,0,"5"
"42808",0,0,0,0,0,0,0,0,0,0,0,"5"
"42809",0,0,0,0,0,0,0,0,0,0,0,"5"
"42810",0,0,0,0,0,0,0,0,0,0,0,"5"
"42811",0,0,0,0,0,1,0,0,0,0,0,"5"
"42812",0,0,0,1,1,0,0,0,0,0,0,"3"
"42813",0,0,0,0,0,0,0,0,0,0,0,"5"
"42814",0,0,0,0,0,0,0,0,0,0,0,"5"
"42815",0,0,0,0,0,0,0,0,0,0,0,"5"
"42816",0,0,0,0,0,0,0,0,0,0,0,"5"
"42817",0,1,0,0,0,0,0,0,0,0,0,"5"
"42818",0,0,0,1,0,0,0,0,0,0,0,"3"
"42819",0,0,2,0,0,0,0,0,0,0,0,"5"
"42820",0,0,0,0,0,0,0,0,0,0,0,"5"
"42821",0,0,1,0,0,0,0,0,0,0,0,"5"
"42822",0,0,0,0,0,2,0,0,0,0,0,"5"
"42823",0,0,0,0,0,0,2,0,0,0,0,"5"
"42824",0,0,0,0,0,0,0,0,0,0,0,"5"
"42825",0,0,0,0,0,0,0,0,0,0,0,"5"
"42826",0,0,0,0,4,0,0,0,0,0,0,"0"
"42827",0,0,0,0,0,3,0,0,0,0,0,"5"
"42828",0,0,0,0,0,0,0,0,0,0,0,"5"
"42829",0,0,0,4,0,0,10,0,0,0,0,"5"
"42830",0,0,1,0,0,0,0,0,0,0,0,"5"
"42831",0,0,0,0,0,0,0,0,0,0,0,"5"
"42832",0,0,1,0,0,0,0,0,0,0,0,"5"
"42833",0,0,0,0,0,0,0,0,0,0,0,"5"
"42834",0,0,0,0,0,8,0,0,0,0,0,"5"
"42835",0,0,0,0,0,0,0,0,0,0,0,"5"
"42836",0,0,0,0,0,0,0,0,0,0,1,"0"
"42837",0,0,0,3,0,0,0,0,0,0,0,"5"
"42838",0,0,0,0,0,1,0,0,0,0,0,"5"
"42839",1,0,0,0,0,0,0,0,0,0,0,"3"
"42840",0,0,0,0,0,0,0,0,0,0,0,"0"
"42841",0,0,0,0,0,1,0,0,0,0,0,"5"
"42842",0,0,0,0,0,0,0,0,0,0,0,"5"
"42843",0,0,1,0,0,0,0,0,0,0,0,"5"
"42844",2,0,0,2,0,0,3,0,0,0,0,"3"
"42845",0,0,0,0,0,8,0,0,0,0,0,"5"
"42846",0,0,0,0,0,1,0,0,0,0,0,"5"
"42847",0,0,0,0,0,0,0,0,0,0,0,"5"
"42848",0,0,0,0,0,0,0,0,0,0,0,"5"
"42849",0,0,0,0,0,1,0,0,0,0,0,"5"
"42850",0,0,0,0,0,0,0,0,0,0,0,"5"
"42851",0,0,0,0,0,0,0,0,0,0,0,"5"
"42852",3,0,0,0,0,0,0,0,0,0,0,"3"
"42853",0,0,0,0,0,0,0,0,0,0,0,"5"
"42854",0,0,0,0,0,0,0,0,0,0,0,"5"
"42855",0,2,0,0,0,0,0,0,0,0,0,"5"
"42856",0,0,4,0,0,0,0,0,0,0,0,"5"
"42857",0,0,0,4,0,0,3,0,0,0,0,"5"
"42858",0,0,0,0,0,0,0,0,0,0,0,"5"
"42859",0,0,0,1,0,0,0,0,0,0,0,"3"
"42860",0,0,0,1,0,0,0,0,1,0,0,"5"
"42861",0,0,0,0,0,0,0,0,0,0,0,"5"
"42862",0,0,0,0,0,0,0,0,0,0,0,"5"
"42863",0,0,0,0,0,0,0,0,0,0,0,"5"
"42864",0,0,0,0,0,0,0,0,0,0,0,"5"
"42865",0,0,0,1,0,0,0,0,0,0,0,"3"
"42866",0,0,0,0,0,0,0,0,0,0,0,"5"
"42867",1,0,0,0,0,0,0,0,0,0,0,"3"
"42868",0,2,4,0,0,0,0,0,0,0,0,"5"
"42869",0,0,0,0,0,0,0,0,0,0,0,"5"
"42870",0,0,0,0,0,0,0,0,0,0,0,"5"
"42871",0,0,0,18,0,0,0,0,0,0,0,"5"
"42872",0,0,0,0,0,0,0,0,0,1,0,"0"
"42873",0,0,0,0,0,0,0,0,0,0,0,"5"
"42874",0,0,0,0,0,0,0,0,0,0,0,"5"
"42875",0,0,0,0,0,0,0,0,0,0,0,"5"
"42876",0,0,0,0,0,0,0,0,0,0,0,"5"
"42877",6,0,0,0,0,0,0,0,0,0,0,"3"
"42878",0,1,0,0,0,0,0,0,0,0,0,"5"
"42879",0,0,0,0,0,0,0,0,0,0,0,"5"
"42880",0,0,1,0,0,0,0,0,0,0,0,"5"
"42881",0,0,0,0,0,0,0,0,0,0,0,"5"
"42882",0,0,0,0,0,0,0,0,0,0,0,"5"
"42883",0,0,0,2,0,0,0,0,0,0,0,"3"
"42884",0,0,0,0,0,0,0,0,0,0,0,"5"
"42885",0,0,0,0,0,0,0,0,0,0,0,"5"
"42886",0,0,0,0,0,2,0,0,0,0,0,"5"
"42887",0,0,0,0,0,0,0,0,0,0,0,"5"
"42888",0,0,0,0,0,0,0,0,0,11,0,"0"
"42889",0,0,1,0,0,0,0,0,0,0,0,"5"
"42890",0,0,0,0,0,0,0,0,0,0,0,"5"
"42891",0,0,0,0,0,8,0,0,0,0,0,"5"
"42892",0,0,0,0,0,0,0,0,0,0,0,"5"
"42893",0,0,0,0,0,0,0,0,0,0,0,"5"
"42894",0,0,0,0,0,0,0,0,0,0,0,"5"
"42895",0,0,0,1,0,0,0,0,0,0,0,"3"
"42896",0,0,0,0,0,0,0,0,0,0,0,"5"
"42897",0,0,0,0,0,0,1,0,0,0,0,"5"
"42898",0,0,0,0,0,0,0,0,0,0,0,"5"
"42899",0,0,0,0,0,0,0,0,0,0,0,"5"
"42900",0,0,0,0,0,0,0,0,0,1,0,"0"
"42901",0,0,0,0,0,0,0,0,0,0,0,"5"
"42902",0,0,0,0,0,0,0,0,0,0,0,"5"
"42903",0,0,0,0,0,0,0,0,0,0,0,"5"
"42904",0,0,0,0,0,0,0,0,0,0,0,"5"
"42905",0,0,0,0,0,0,0,0,0,0,0,"0"
"42906",0,0,0,0,0,0,0,0,0,0,0,"5"
"42907",0,0,1,0,0,0,0,0,0,0,0,"5"
"42908",0,0,0,0,0,0,0,0,0,0,0,"5"
"42909",0,0,0,0,0,0,0,0,0,0,0,"5"
"42910",0,0,0,0,0,0,0,0,0,0,0,"5"
"42911",0,0,0,0,0,1,0,0,0,0,0,"5"
"42912",0,0,0,0,0,0,0,0,0,0,0,"5"
"42913",0,0,0,0,0,0,0,0,0,0,0,"5"
"42914",0,0,0,0,0,0,0,0,0,0,0,"5"
"42915",0,0,0,0,0,0,0,0,0,0,0,"5"
"42916",0,0,0,0,0,0,0,0,0,0,0,"5"
"42917",0,0,0,0,0,1,0,0,0,0,0,"5"
"42918",0,0,0,0,0,0,0,0,0,0,0,"5"
"42919",0,0,0,2,0,0,1,0,0,0,0,"2"
"42920",0,0,0,0,0,0,1,0,0,0,0,"5"
"42921",0,0,0,2,0,0,0,0,0,0,0,"3"
"42922",0,0,0,0,0,0,0,0,0,0,0,"5"
"42923",0,0,0,0,0,0,0,0,0,0,0,"5"
"42924",0,0,0,0,0,0,0,0,0,0,0,"5"
"42925",0,0,1,0,0,0,0,0,0,0,0,"5"
"42926",0,0,0,2,0,0,2,0,0,0,0,"2"
"42927",0,0,1,0,0,0,0,0,0,0,0,"5"
"42928",0,2,0,0,0,0,0,0,0,0,0,"5"
"42929",0,0,0,0,0,0,0,0,0,0,0,"5"
"42930",0,0,0,0,0,0,0,0,0,0,0,"0"
"42931",0,0,0,0,0,0,0,0,0,0,0,"5"
"42932",0,0,0,0,0,0,0,0,0,0,0,"5"
"42933",0,0,0,0,0,0,0,0,0,0,0,"5"
"42934",0,0,0,0,0,8,0,0,0,0,0,"5"
"42935",0,0,0,0,0,0,0,0,0,0,0,"5"
"42936",0,2,0,0,0,0,0,0,0,0,0,"5"
"42937",0,0,0,0,0,0,0,0,0,0,0,"5"
"42938",0,0,0,0,0,0,0,0,0,0,0,"5"
"42939",0,0,0,0,0,0,0,0,0,0,0,"5"
"42940",0,0,0,0,0,0,0,0,0,0,0,"5"
"42941",0,0,0,0,0,0,0,0,0,0,0,"5"
"42942",0,0,0,0,0,0,0,0,0,0,0,"5"
"42943",0,0,0,0,0,0,0,0,0,0,0,"5"
"42944",0,0,0,0,0,0,0,0,0,0,0,"5"
"42945",0,0,0,0,0,1,0,0,0,0,0,"5"
"42946",0,0,0,0,0,0,0,2,0,0,0,"0"
"42947",0,0,0,0,0,8,0,0,0,0,0,"5"
"42948",0,0,0,0,0,0,0,0,0,0,0,"5"
"42949",0,0,0,0,0,0,0,0,0,0,0,"5"
"42950",0,0,0,0,0,0,0,0,0,0,0,"5"
"42951",0,0,0,0,0,0,0,0,0,0,0,"5"
"42952",0,0,0,0,0,0,0,0,0,0,0,"5"
"42953",0,0,0,0,0,0,0,0,0,0,0,"5"
"42954",0,0,0,0,0,1,0,0,0,0,0,"5"
"42955",0,0,0,0,0,0,0,0,0,0,0,"5"
"42956",0,0,0,0,0,0,0,0,0,0,0,"5"
"42957",0,0,0,0,0,1,0,0,0,0,0,"5"
"42958",0,0,0,0,0,0,0,0,0,0,0,"5"
"42959",0,2,0,0,0,0,0,0,0,0,0,"5"
"42960",1,0,0,0,0,0,1,0,0,0,0,"5"
"42961",0,0,0,0,0,0,0,0,0,1,0,"0"
"42962",0,0,0,0,0,0,0,0,0,0,0,"5"
"42963",0,0,0,0,0,1,0,0,0,0,0,"5"
"42964",0,2,0,0,0,0,0,0,0,2,0,"0"
"42965",0,0,0,0,0,0,0,0,0,0,0,"5"
"42966",0,0,0,0,0,0,0,0,0,0,0,"0"
"42967",0,0,0,0,0,0,1,0,0,0,0,"5"
"42968",0,0,0,0,0,0,0,0,0,0,0,"5"
"42969",0,0,2,0,0,0,0,0,0,0,0,"5"
"42970",0,0,0,0,0,2,0,0,0,0,0,"5"
"42971",0,0,0,0,0,0,0,0,0,0,0,"5"
"42972",0,0,0,0,0,0,0,0,0,0,0,"5"
"42973",0,0,0,0,0,0,0,0,0,0,0,"5"
"42974",1,0,0,0,0,0,0,0,0,0,0,"3"
"42975",0,0,0,3,0,0,0,0,0,0,0,"5"
"42976",0,0,0,0,0,0,0,0,0,0,0,"5"
"42977",0,0,0,0,0,0,0,0,0,0,0,"5"
"42978",0,0,0,0,0,0,0,0,16,0,0,"0"
"42979",0,0,0,0,0,0,0,0,0,0,0,"5"
"42980",0,0,0,0,0,0,0,0,0,0,0,"5"
"42981",0,0,0,0,0,0,0,0,0,0,0,"5"
"42982",2,0,0,0,0,0,0,0,0,0,0,"3"
"42983",0,0,0,0,0,0,0,0,0,0,0,"5"
"42984",0,0,0,0,0,0,0,0,0,0,0,"5"
"42985",0,0,0,0,0,0,0,0,0,0,0,"5"
"42986",0,1,0,0,0,0,0,0,0,0,0,"5"
"42987",0,1,0,0,0,0,0,0,0,0,0,"5"
"42988",2,0,0,0,0,0,0,0,0,0,0,"3"
"42989",0,0,0,0,0,0,0,0,0,0,0,"5"
"42990",0,0,0,0,0,0,0,0,0,0,0,"5"
"42991",7,0,0,0,0,0,1,0,0,0,0,"5"
"42992",0,0,0,0,0,0,0,0,1,0,0,"0"
"42993",0,0,0,0,0,0,0,0,0,0,0,"5"
"42994",0,0,0,0,0,0,0,0,0,0,0,"5"
"42995",0,0,1,0,0,0,0,0,0,0,0,"5"
"42996",0,0,1,0,0,0,0,0,0,0,0,"5"
"42997",0,0,0,0,0,0,0,0,0,0,0,"5"
"42998",0,0,0,1,0,0,0,0,1,0,0,"5"
"42999",0,0,0,0,0,0,0,0,0,0,0,"5"
"43000",0,0,3,2,0,0,0,0,0,0,0,"5"
"43001",0,0,0,0,0,0,0,0,0,0,0,"5"
"43002",0,0,0,0,0,0,0,0,0,0,0,"5"
"43003",0,0,0,0,0,0,0,0,0,0,0,"5"
